,popularity,artist_name,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
440,4,Carlo Rustichelli,"Ricotta Twist - From ""Ro.Go.Pa.G."" / Remastered 2022",5R30rB85oQckzOkfjvuNhS,0.418,0.941,10,-9.664,1,0.0355,0.77,0.807,0.0396,0.964,170.972,155400,4
441,72,Ivan Cornejo,Está Dañado,0ciLo7Ntd7Gfc0rQRTgkSG,0.578,0.459,8,-11.938,1,0.041,0.501,1.86e-05,0.143,0.164,160.065,201195,3
442,2,SARDONIC WITCHERY,The Altar of Pagan Gods - 2022 Version,53gMqbKjECD62wuW6GlXg5,0.349,0.995,7,-2.901,1,0.0821,3.56e-05,0.114,0.674,0.0323,90.06,420471,4
443,88,Polimá Westcoast,ULTRA SOLO REMIX,6wtZPYBIXUvCpXwVjMCJBf,0.909,0.824,1,-4.627,1,0.0797,0.0777,0.00387,0.0638,0.585,109.97,322347,4
444,8,Chakra,I Am (The Space Brothers Remix) - 2022 Remaster,0blrlOlHku8MBGAavtvgsn,0.509,0.863,0,-5.968,0,0.0307,0.00112,0.0207,0.331,0.0811,134.676,251244,4
445,5,Babe Ruth,If Heaven's On Beauty's Side - 2022 Remaster,2Tz9yjMQIyWRbFBoqddQsX,0.463,0.77,0,-5.865,1,0.159,0.387,1.61e-05,0.28,0.516,142.974,279827,4
446,84,IVE,LOVE DIVE,0Q5VnK2DYzRyfqQRJuUtvi,0.703,0.709,1,-4.169,0,0.0433,0.00379,5.43e-05,0.333,0.538,117.941,177187,4
447,4,Oxygen,Am I On Your Mind (Lustral Remix) - 2022 Remaster,1NhGQMbHIGZZ8G6z7FDliP,0.521,0.859,7,-5.311,1,0.0544,1.87e-05,0.902,0.706,0.234,134.988,263657,4
448,73,Megan Thee Stallion,Budget (feat. Latto),3BFxkzhkESwALQxjxOVFgJ,0.922,0.858,1,-4.185,1,0.251,0.00451,0.0,0.124,0.915,145.033,201979,4
449,11,not applicable,Neujahrsgruß / New Year's Address / Allocution du Nouvel An,2qhgPZk7v1U3KbOZhGKdAG,0.579,0.259,2,-24.438,1,0.517,0.974,1.35e-06,0.685,0.464,116.044,181000,5
450,77,Khalid,Skyline,1QxIFMs4M8qd5cbJJu80v4,0.733,0.653,11,-6.094,1,0.0391,0.0179,0.0218,0.184,0.752,119.996,182895,5
451,2,Road To Nowhere,Chaos In The Garden Of Good And Evil - 2022,4tBJsmhRHnjZXg3uDqskhS,0.279,0.944,9,-6.884,0,0.0869,0.148,2.46e-06,0.0597,0.406,166.838,132261,4
452,72,Lil Mabu,NO SNITCHING (with Dusty Locane),3W9jnJBPYeihwNSXsr65f9,0.731,0.653,1,-8.767,1,0.348,0.0627,0.0,0.348,0.424,155.943,160000,4
453,15,Surjit Bindrakhia,"Tera Yaar Bolda (From ""Phulkari (New Year Programme)"")",2FX6jC1tywXtuQsk1mbjBE,0.765,0.777,4,-9.547,1,0.0555,0.335,0.00437,0.287,0.918,157.871,336254,4
454,82,Shawn Mendes,When You're Gone,0U1W2LZVUX7qTm7dDpqxh6,0.603,0.691,5,-5.805,1,0.0372,0.0248,0.0,0.583,0.577,147.148,172267,4
455,3,Years & Years,Eyes Shut,3XrYZCn03AnNCU7KqWD1C1,0.597,0.672,0,-6.956,1,0.0406,0.528,0.0,0.123,0.195,97.946,198227,4
456,73,Lil Baby,U-Digg (feat. 42 Dugg & Veeze),0b7UwotRCrS7qBoLDjfvSY,0.824,0.583,1,-6.537,1,0.147,0.00253,0.0,0.266,0.154,147.496,235501,4
457,11,Years & Years,King,5SDcmsNECjlcP62MElEVrl,0.559,0.837,4,-4.062,0,0.0391,0.0617,0.0,0.393,0.446,119.958,214835,4
458,75,beabadoobee,the perfect pair,41P6Tnd8KIHqON0QIydx6a,0.634,0.663,11,-6.818,1,0.0331,0.433,0.124,0.102,0.6,146.053,177533,4
459,82,Sofia Carson,Come Back Home,1I4dwH7C0jBAEtz5DjlJgQ,0.552,0.531,7,-7.732,1,0.0421,0.241,1.21e-05,0.122,0.438,144.946,176859,4
460,7,Years & Years,Starstruck - Kylie Minogue Remix,6nouIDVyT6zqYkA1n1d0uv,0.613,0.867,9,-2.089,0,0.0817,0.0364,0.0,0.318,0.66,113.971,206068,4
461,72,Dylan Scott,Can't Have Mine (Find You A Girl),4q9NEq8kUmSZwtNsxL2KJN,0.663,0.502,5,-7.07,1,0.0285,0.791,0.0,0.105,0.371,143.969,183087,4
462,14,Eduard Strauss,"Gruß an Prag, Polka française, Op. 144",6BvRZg33RmaKkZAajlik3z,0.496,0.108,2,-19.451,1,0.0377,0.934,0.576,0.114,0.675,86.252,202000,4
463,76,Fivio Foreign,Paris to Tokyo,5QvW5lK6mkfTegpAK9JOO7,0.642,0.787,5,-6.389,0,0.17,0.0185,0.0,0.288,0.406,146.733,130897,4
464,15,Johann Strauss II,"An der schönen blauen Donau, Walzer, Op. 314",0DSg1rFnpdc9RhNKCYOF3s,0.229,0.072,2,-19.892,1,0.0353,0.965,0.866,0.0682,0.171,82.918,616000,4
465,84,Dxrk ダーク,RAVE,01kfSdF9zfcDLri5sSWEoL,0.716,0.748,8,-6.06,1,0.0356,0.235,0.849,0.114,0.338,119.918,169245,4
466,13,Josef Strauss,"Sphärenklänge, Walzer, Op. 235",6QwCELMdagz2bIUl31L2GE,0.207,0.0898,2,-19.343,1,0.0403,0.951,0.827,0.0669,0.0969,187.44,567000,3
467,79,Mother Mother,Hayloft II,0kYMwaQWABTkFff8AZjmYI,0.326,0.866,9,-4.541,0,0.101,0.0044,7.37e-06,0.0912,0.172,178.181,215040,4
468,7,Coldplay,Viva La Vida,4KN3Bqzof7RlqDFwct29DV,0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,242373,4
469,76,Huddy,All the Things I Hate About You,2HbuhhxdEVbqdaJlLxOCfW,0.572,0.9,6,-2.66,0,0.137,0.00358,0.0,0.163,0.367,108.013,195824,4
470,6,DJ Snake,Loco Contigo,0SsArKudK0oLud8nXMRfN9,0.827,0.757,6,-2.985,0,0.0564,0.283,1.56e-06,0.102,0.374,95.983,185195,4
471,75,Juice WRLD,Already Dead,1hB3M3POeKMLxcEFEvPeqU,0.744,0.495,1,-6.311,1,0.0634,0.0216,0.0,0.111,0.128,83.51,231221,4
472,6,Black Eyed Peas,I Gotta Feeling,0teThZJXIAJigFWFCHhRrU,0.746,0.793,0,-5.725,1,0.0265,0.0519,0.0,0.421,0.656,127.973,289493,4
473,84,Eden Muñoz,Chale,74WROFXsox6wkeUrEK2DS6,0.551,0.436,8,-8.029,1,0.0428,0.395,0.0,0.0719,0.862,188.651,170745,3
474,5,R3HAB,All Around The World (La La La),1iwEkU7SPZtaWD7cjOPyne,0.733,0.859,9,-5.03,0,0.033,0.479,0.0645,0.105,0.52,124.948,147840,4
475,75,Jack Harlow,Nail Tech,62Yo3FDddWY8ydu6PW2wyz,0.677,0.557,1,-8.409,1,0.0694,0.00508,8.36e-06,0.0984,0.1,150.127,206385,4
476,6,OneRepublic,Counting Stars,4NRBjAMDh8layJcLqlTF47,0.659,0.741,1,-4.354,0,0.0388,0.072,0.0,0.166,0.454,122.013,256760,4
477,73,charlieonnafriday,After Hours,6tYzs9xlEeYznMJpJ0sUkI,0.798,0.458,6,-8.278,1,0.0504,0.115,0.0,0.145,0.198,133.972,157667,4
478,4,Surfaces,Sunday Best,1bpA48rYxsGsien5giUBdZ,0.87,0.566,5,-5.659,1,0.0461,0.157,0.0,0.0735,0.724,111.999,158639,4
479,80,The Weeknd,Sacrifice,1nH2PkJL1XoUq8oE6tBZoU,0.735,0.795,11,-6.523,0,0.113,0.0296,3.18e-05,0.0678,0.905,122.0,188918,4
480,4,The Wanted,Glad You Came,2ojHsrbZaaoumDQKgdsusa,0.658,0.864,7,-3.858,0,0.0815,0.0331,0.0,0.109,0.53,126.904,197936,4
481,78,Taylor Swift,This Love (Taylor’s Version),4d1CG5ei1E2vGbvmgf5KKv,0.47,0.494,4,-8.672,1,0.0349,0.302,0.0,0.0672,0.0524,144.039,250100,4
482,5,Jessie J,Price Tag,2hX4Y6IpShMsHn1P9ceE4D,0.641,0.836,5,-3.952,1,0.196,0.0283,4.17e-06,0.152,0.693,174.971,222533,4
483,74,JID,Dance Now (with Kenny Mason),6EqF11d0EPJwVynLXu3gvY,0.78,0.494,1,-10.97,1,0.251,0.0955,1.34e-05,0.23,0.298,135.013,227556,4
484,2,NEIKED,Better Days,43B38XWoAqlxs56j9u2B1C,0.717,0.671,0,-5.077,0,0.0337,0.0018,2.54e-06,0.0921,0.699,110.054,160657,4
485,73,Lil Durk,Hear It Back (feat. Moneybagg Yo),1fz22sUZlpL9jZOWz02wws,0.766,0.485,4,-8.343,0,0.237,0.111,0.0,0.436,0.289,140.055,134908,4
486,5,The Jackson 5,I Want You Back,6MD0SRIDE7WU06BafJTPte,0.667,0.669,8,-6.264,1,0.0326,0.441,0.00229,0.215,0.947,98.266,178493,4
487,84,Rosa Linn,SNAP,76OGwb5RA9h4FxQPT33ekc,0.565,0.636,0,-8.198,1,0.0638,0.107,9.9e-06,0.447,0.525,170.01,179551,4
488,4,Diana Ross,I'm Coming Out,0KfKbafliCudjGyo7Pjmd3,0.741,0.92,5,-4.457,1,0.0516,0.182,0.122,0.0903,0.739,110.141,325267,4
489,82,Swedish House Mafia,Moth To A Flame (with The Weeknd),0VO8gYVDSwM1Qdd2GsMoYK,0.553,0.659,8,-7.295,1,0.0391,0.0027,0.0,0.105,0.105,120.146,234000,4
490,7,LMFAO,Party Rock Anthem,0MHZpGOPZhiBKxR40oRmXj,0.744,0.733,5,-4.061,0,0.141,0.019,0.0,0.26,0.34,130.012,264147,4
491,75,Kendrick Lamar,Savior,3drdWsJKiVCSQ2gKhd9BDT,0.605,0.692,8,-7.45,1,0.446,0.495,0.0,0.303,0.685,124.84,224466,5
492,5,MEDUZA,Lose Control,5BeVk8Kqt0ZY9EMoWI8zfS,0.597,0.527,10,-8.658,0,0.0412,0.127,0.0,0.14,0.535,123.946,168387,4
493,72,$uicideboy$,"No Matter Which Direction I'm Going In, I Never Chase These Hoes",3wGT3OycqbsHFjIKMZ8EEq,0.751,0.768,1,-4.594,1,0.0976,0.0811,0.000317,0.205,0.384,150.005,154916,4
494,7,Maroon 5,What Lovers Do,1gK8KWjMpKy5P2erOyd6pO,0.797,0.605,5,-5.123,0,0.0578,0.0827,3.44e-06,0.124,0.448,110.024,199853,4
495,72,Dustin Lynch,Thinking 'Bout You (feat. MacKenzie Porter),4wBjKhJx6JnGoNJfJs24pd,0.403,0.711,8,-4.189,1,0.0569,0.137,0.0,0.109,0.801,203.803,170560,4
496,4,Imagine Dragons,Follow You,6mpkYUbyN9KjbP94syLrlz,0.542,0.732,9,-5.956,1,0.0521,0.00209,7.92e-05,0.496,0.489,124.912,175644,4
497,72,Luke Bryan,Country On,1tRxwf8Q0AcshfHuaD86Yt,0.52,0.751,5,-5.064,1,0.0551,0.171,7.4e-06,0.0624,0.519,156.044,236456,4
498,5,LoFi Force,Waves,0QTzOv9GgOMhLaZfyZkYik,0.351,0.131,1,-21.371,1,0.0386,0.859,0.931,0.11,0.109,180.599,146000,3
499,71,Lainey Wilson,Heart Like A Truck,5ZCjp56T8J6d7amJyFSzrI,0.587,0.632,9,-5.416,1,0.0311,0.148,1.01e-05,0.158,0.392,139.974,199040,4
500,8,John Summit,Human (feat. Echoes),1AatidzO222c3WmKYKofRk,0.544,0.856,5,-6.84,0,0.0314,0.00162,0.818,0.0763,0.233,125.992,219048,4
501,87,Feid,Normal,2z9YkcLojiOE7Eu2p9lPZR,0.712,0.557,4,-4.861,0,0.115,0.0397,0.0,0.27,0.594,170.079,171987,4
502,6,Ed Sheeran,Shivers (Dillon Francis Remix) [Main Mix],1qecpOPV8iLq6W1dI5GBcZ,0.744,0.828,2,-5.911,1,0.0289,0.0646,1.4e-05,0.0858,0.579,124.029,127766,4
503,75,skaiwater,#miles,1hboZZxKIEjLHRIkhx4Soi,0.39,0.305,8,-13.392,0,0.0555,0.489,0.0687,0.155,0.166,157.155,115138,4
504,18,Robin Schulz,Young Right Now,4IPKCyPnd83RyvBOna7kM6,0.539,0.708,5,-6.189,1,0.0976,0.0129,0.0,0.14,0.381,123.039,186141,4
505,71,Priscilla Block,My Bar,3rvEUrjnl3eXXmKiKLkzRN,0.615,0.782,11,-3.386,1,0.0331,0.0173,0.0,0.189,0.562,96.97,193053,4
506,11,Neha Kakkar,"Yaad Piya Ki Aane Lagi (From ""Yaad Piya Ki Aane Lagi"")",6NDdRzsm3XvN4r9cb4Ls5J,0.858,0.833,5,-3.747,0,0.0471,0.375,0.0,0.112,0.693,107.975,256678,4
507,72,$uicideboy$,Escape From BABYLON,12SqxMqtStXppn5fjDYr45,0.796,0.56,6,-6.135,1,0.238,0.127,1.36e-06,0.292,0.698,149.884,141043,4
508,7,Jubin Nautiyal,"Khushi Jab Bhi Teri (From ""Khushi Jab Bhi Teri"")",7HYHbvwCOvKyiFlEBjxnK3,0.683,0.655,8,-5.782,0,0.0515,0.198,0.0,0.0772,0.806,102.043,240303,4
509,77,Journey,Separate Ways (Worlds Apart) - Bryce Miller/Alloy Tracks Remix,0muK9BAzu2TJXQgWPsEj6e,0.43,0.569,2,-9.274,1,0.044,0.0115,0.0134,0.163,0.0668,129.992,165075,4
510,0,14Kworldd,Year 2022,6Bgu57VdblgnBL1mfipOeb,0.651,0.628,8,-8.477,0,0.182,0.0281,0.0,0.104,0.391,149.835,188918,4
511,71,Dustin Lynch,Party Mode,31o5omf8dh0tNaSCdM6cu3,0.619,0.916,10,-2.752,0,0.0468,0.0483,4.88e-06,0.246,0.785,114.019,211987,4
512,0,Dezraud,2022 Year,4SQnKUsUz8pNWLuc6r6eJw,0.772,0.264,7,-18.456,1,0.0659,0.776,0.912,0.0985,0.259,139.995,154290,4
513,71,Zach Bryan,Sun to Me,1SjsVdSXpwm1kTdYEHoPIT,0.505,0.27,9,-9.165,0,0.0333,0.593,0.0,0.133,0.557,98.721,163032,4
514,0,Dj Drew,new year 2022,5GUoP494K5evBGsuPovuOt,0.745,0.938,9,-3.129,0,0.0524,1.67e-05,0.164,0.0518,0.461,131.978,248273,4
515,74,Pusha T,Scrape It Off (feat. Lil Uzi Vert & Don Toliver),1dp8aQANyTRKssDeAYPiZe,0.594,0.679,7,-3.702,1,0.345,0.484,7.83e-06,0.114,0.66,106.726,152613,5
516,0,Staylon,New Year 2022,3MyVTR0UPNcxoVU8tzUwPL,0.559,0.298,1,-13.735,0,0.0282,0.716,0.942,0.0586,0.187,160.037,165538,4
517,71,Maren Morris,Good Friends,5HVc3YeNKDFomPhXBKE90U,0.628,0.517,10,-7.031,1,0.0596,0.45,1.27e-06,0.104,0.295,79.029,208067,4
518,0,The Gentle Rudra,2022 Change Year,0AAL7WTV00TyUNEvJ8KnDW,0.587,0.627,9,-6.892,0,0.0288,0.977,0.971,0.41,0.826,122.19,26958,4
519,83,Lady Gaga,Hold My Hand,0oWraSo5ASJ0h1BEagTyEw,0.519,0.617,7,-4.287,1,0.0313,0.0387,0.0,0.401,0.222,147.708,225300,3
520,0,UNDERRATED AJ,MY YEAR(2022),5eZJJtiRRbQRM3lwb4mgIX,0.815,0.458,10,-11.589,0,0.348,0.845,0.0,0.15,0.519,147.982,117793,4
521,79,El Alfa,Gogo Dance,6riuMNiPqRmE4LPJZGzIuv,0.596,0.868,8,-4.95,1,0.161,0.12,0.518,0.0514,0.705,118.02,173390,4
522,0,Magnivious,New Year(2022),6c1LHJ5N6cxHtRf5JmWmg0,0.445,0.461,4,-11.803,0,0.0311,0.0256,0.422,0.124,0.146,83.0,161928,4
523,72,Megan Thee Stallion,Ungrateful (feat. Key Glock),6vA7RdHmU23h3ygUPPFXz5,0.94,0.606,1,-5.826,1,0.195,0.0215,0.0,0.18,0.507,130.0,154433,4
524,0,santana6god,My Year 2022,11zbEbqr9VcR1Vay8wSZLZ,0.75,0.293,1,-14.463,1,0.257,0.0217,0.0,0.354,0.0731,127.037,91649,4
525,69,saveHXPE,breathe,6AxcUEtwmDKrfmAL83CsAF,0.828,0.331,0,-7.922,1,0.29,0.349,4.87e-05,0.117,0.393,78.08,160000,4
526,0,Новогодняя музыка и Новогодние песни,New Year 2022,5UkxnMPTEhWjiFqGKW5Pwc,0.866,0.829,2,-8.478,1,0.116,0.685,0.907,0.111,0.095,137.003,79494,4
527,0,Taylor Swift,cardigan,2V6LstODBnVqA7b9KwGEiN,0.612,0.58,0,-8.572,0,0.0419,0.525,0.000414,0.26,0.534,130.045,239560,4
528,0,MAXSIM,New Year 2022,6psZjptH7wLjpkKrUuO8D3,0.873,0.458,0,-14.176,1,0.105,0.0548,0.71,0.085,0.381,110.017,120562,4
529,0,Taylor Swift,willow,4FStknddxCsk4TCW3l8JMM,0.392,0.579,7,-9.195,1,0.164,0.835,0.00179,0.145,0.549,80.961,214707,4
530,0,Alice Dude,2022 New Year,2VmjxrV3VTX3RqRI1d1OUo,0.702,0.58,1,-11.873,1,0.0471,0.00222,0.925,0.11,0.334,145.0,114500,4
531,73,Brent Faiyaz,ADDICTIONS (FEAT. Tre' Amani),01VzuxoBYMAJLObfU0w6dI,0.889,0.489,10,-8.587,0,0.108,0.0209,1.78e-05,0.0814,0.843,93.039,192011,4
532,0,EgorGreg,NEW YEAR 2022,2VAQWz6SSt1PiaH0ijECJz,0.568,0.314,8,-13.996,1,0.0391,0.443,0.872,0.121,0.0818,180.103,195027,4
533,73,Kodak Black,Love & War,293mQGfVwgXIOdA1GpiwAt,0.762,0.649,11,-5.624,0,0.0527,0.58,1.7e-05,0.0971,0.501,145.09,239146,4
534,0,ONE ABE,New Year 2022,6lsdvTKIwk4o14seDDL6CH,0.0955,0.238,9,-18.721,0,0.0376,0.0716,0.885,0.0868,0.0372,63.905,261818,4
535,72,Future,712PM,1YWE7cMqo4iVNdPTpH4Khj,0.711,0.686,5,-6.409,0,0.271,0.0355,0.0,0.124,0.536,146.971,173187,4
536,0,Papo flow,New Year 2022,2J17jThqao1YSd5d2saEC2,0.797,0.649,6,-3.974,0,0.181,0.336,0.000151,0.513,0.736,178.981,144063,4
537,82,Burna Boy,Last Last,5YbPxJwPfrj7uswNwoF1pJ,0.795,0.565,3,-4.457,0,0.0948,0.131,0.0,0.0802,0.55,87.925,172342,4
538,0,Jafta M.A.R,The Year 2022,1dEAwbF4o7BRcWeESNRUeC,0.812,0.259,8,-15.556,1,0.0884,0.00169,0.858,0.173,0.657,118.979,370390,4
539,72,Kodak Black,Super Gremlin,1Y5Jvi3eLi4Chwqch9GMem,0.825,0.414,2,-6.634,1,0.144,0.00265,0.0,0.357,0.106,72.993,200548,4
540,0,BodySheikh,New Year 2022,0H9qqi1F4zEf1rBihJYAq7,0.895,0.697,5,-7.286,1,0.742,0.148,0.0,0.371,0.441,130.023,107193,4
541,71,Chris Lane,Dancin' In The Moonlight (feat. Lauren Alaina),0pnKcAh5binHOP9HexWwnZ,0.589,0.829,8,-4.861,0,0.0332,0.0196,0.0,0.128,0.563,121.998,199000,4
542,0,sexxxtazy,New Year 2022,0eb8yrNuuFKxELCdkaos0b,0.704,0.639,7,-5.177,0,0.046,0.667,3.86e-06,0.113,0.368,159.915,114023,4
543,76,Porter Robinson,Everything Goes On,3WBRfkOozHEsG0hbrBzwlm,0.55,0.648,7,-6.542,1,0.0309,0.0191,0.0,0.0999,0.323,156.957,202821,4
544,0,Winter Jazz Cafe Lounge,new year 2022,4J6Soyhph3YwSwC2W1IyZ3,0.687,0.031,0,-31.145,1,0.046,0.996,0.955,0.0788,0.548,80.62,98802,4
545,76,Drake,A Keeper,0nAZGkBGKQCXyaoSJfRhC1,0.6,0.482,1,-11.596,1,0.0701,0.512,0.000104,0.115,0.323,121.909,173097,4
546,0,Rays Aero,2022 New Year,23nzl9acUaj1ukKvThojnG,0.695,0.517,0,-7.905,1,0.327,0.174,0.947,0.349,0.536,130.179,89478,4
547,82,PLAYAMANE,MIDNIGHT,2WzAAerBvZvvFXgUpSwHZ9,0.633,0.433,1,-8.833,1,0.229,0.0053,0.28,0.145,0.373,122.088,121972,4
548,0,Rinku Meena Nangal,New Year 2022,5LSO7QvpObO2XN0ZANZKdl,0.615,0.985,6,-3.087,0,0.0786,0.0675,0.000642,0.47,0.752,145.659,672419,4
549,71,Drew Green,Good Ol' Man,106WZMD4t61E3WIBPtXTDK,0.594,0.484,6,-7.093,1,0.0299,0.286,0.0,0.0878,0.281,168.006,202178,4
550,0,Blu Music,New year 2022,7pwWIKxx6kcTJfaCR4ksjC,0.786,0.409,9,-10.947,0,0.103,0.0985,0.776,0.0938,0.16,94.997,154213,4
551,71,$uicideboy$,Unlucky Me,6zmOzxSclGHqbmgkjYdBdl,0.787,0.753,6,-6.938,0,0.27,0.0302,0.000574,0.187,0.432,84.997,155673,4
552,0,Q'Bandz,My Year (2022),6dGmf1JUMGBLM4oPq9Y9ZG,0.619,0.656,7,-7.501,0,0.335,0.177,0.0,0.11,0.415,112.016,182047,5
553,71,$uicideboy$,Resistance Is Useless,0dKrkVDKJZHI787AaxmgQ0,0.853,0.719,11,-3.599,0,0.146,0.0851,0.0,0.178,0.628,152.029,142669,4
554,0,EL Medyko,New Year 2022,35gEdDLav54uxoTOwHCq6t,0.828,0.867,9,-6.158,0,0.165,0.568,0.0,0.159,0.704,99.985,194456,4
555,77,The Weeknd,Less Than Zero,2D4dV2KXDTszzJ3p3cFqhA,0.535,0.791,0,-5.55,1,0.0327,0.00096,0.000155,0.0788,0.5,142.981,211814,4
556,0,новогодняя музыка,new year 2022,5YSruNRsIZIseVGBmKcvlD,0.687,0.031,0,-31.145,1,0.046,0.996,0.955,0.0788,0.548,80.62,98802,4
557,80,Duke & Jones,Jiggle Jiggle,1I4lCSP69P74nU3a6Su5L2,0.864,0.412,1,-5.886,1,0.273,0.458,0.00087,0.124,0.654,99.992,97209,4
558,0,Ifthikar ismail,New year 2022,1YTAkFzXvaGfBcSRztegPj,0.815,0.485,1,-12.918,1,0.202,0.00871,0.0,0.0797,0.426,96.047,152895,4
559,71,$uicideboy$,Ashes of Luxury,0GX0o6zfRAE50vvFoQQIph,0.832,0.911,7,-4.068,1,0.238,0.263,0.000147,0.0865,0.557,159.865,97301,4
560,0,Oasis of Fit,2022 New Year,5tavNnbEGhIG9QtKKKk6uV,0.682,0.467,11,-12.107,0,0.0953,0.000374,0.836,0.281,0.348,137.024,137500,4
561,70,Brett Eldredge,Songs About You,7qox7CiK5Kf25oBxCA0rY5,0.649,0.558,8,-4.863,1,0.0253,0.147,0.0,0.172,0.635,89.988,202387,4
562,0,Abraham Sote,Happy New year 2022,6N2UWsEpjZen0YNoy2DSGH,0.645,0.501,9,-16.631,0,0.0442,0.0676,0.891,0.124,0.232,140.081,221936,4
563,4,The Weeknd,Save Your Tears,48O5vmC2c6vP7Ixra6aEq3,0.685,0.816,0,-5.496,1,0.0308,0.0216,2.05e-05,0.439,0.619,118.065,215627,4
564,0,Atul Singh Anmol,Happy New Year 2022,5Ai3N1WrNnJx3cTNINLP0D,0.616,0.948,10,-4.583,0,0.176,0.229,0.0,0.387,0.786,149.832,314033,4
565,0,Pintu Bhanoli,HAPPY NEW YEAR (2022),5O1nPIPKVG4PrfumePU86i,0.648,0.968,0,-3.53,1,0.0427,0.327,0.0301,0.412,0.881,127.593,656170,4
566,0,Ujwal Star,Happy New Year 2022,35g1Gu7v5Do3BsaF371Qwg,0.858,0.957,0,-3.921,1,0.105,0.271,0.000101,0.187,0.971,129.959,184553,4
567,0,The Weeknd,Starboy,5HH2mwMwoDlGYfehrNQAQM,0.676,0.588,7,-7.025,1,0.275,0.137,8.47e-06,0.137,0.484,186.012,230461,4
568,0,Mayrobeatz,Happy New Year 2022,6ncNp9KDM852f2zr5ImDb9,0.783,0.178,0,-14.539,1,0.105,0.297,0.918,0.114,0.18,129.986,134673,4
569,0,DREAM DOG TWO,New Years Eve 2022,5BInc1KwcRJeDZILFPOY6x,0.542,0.237,11,-11.64,1,0.0723,0.756,0.0,0.105,0.397,99.611,409026,4
570,0,Manish Lotan,Happy New Year 2022,1SZbxkcd55aNe8VADLtaL1,0.71,0.851,7,-5.564,1,0.146,0.479,6.3e-06,0.0741,0.571,136.452,695550,4
571,0,The Weeknd,Blinding Lights,2Kny3Zf8fDIIYuIdDhfaBE,0.512,0.796,1,-4.075,1,0.0645,0.00147,0.000209,0.0938,0.344,171.014,201573,4
572,0,Shaithan khatana,Happy new year 2022,4P5kp6oZLXD9WKDepOTkfw,0.712,0.944,1,-2.285,0,0.127,0.282,0.00259,0.331,0.729,176.549,658965,4
573,0,The Weeknd,Starry Eyes,2iSxKQGzia8gxncR9Wdt1F,0.309,0.418,9,-8.622,0,0.031,0.465,7.58e-05,0.295,0.146,134.23,148000,4
574,0,DJ aL Sasaja,New Years Style 2022,03xVNiztPmpWWQTrgDzjHR,0.902,0.834,7,-3.382,0,0.0434,0.0543,0.0241,0.0822,0.323,132.989,254446,4
575,0,Emility,Happy New Year 2022,1RLj2ye9XSfxxgGfccVIHt,0.586,0.235,11,-20.59,0,0.378,0.794,0.774,0.24,0.404,138.003,331371,5
576,0,Memo Kurt,Seventy Years - Remastered 2022,1m0fjx7Q4ZndsXmBMH0QIA,0.538,0.431,4,-10.585,0,0.0377,0.453,0.0,0.0672,0.345,77.025,211461,4
577,0,The Weeknd,The Hills,52cR5Ex9rYyHTFeZXN9yP6,0.565,0.551,0,-7.007,0,0.0687,0.0845,0.0,0.139,0.125,112.98,242280,4
578,0,George Duszak,Party Summer Year 2022,2Wu1C4tELeIYt8OgJEX7Ku,0.382,0.731,7,-3.855,0,0.0491,0.996,0.942,0.432,0.354,125.525,152184,3
579,73,Juice WRLD,Burn,1X8E4vVoOM3BpSQlEDSjjM,0.354,0.475,1,-9.333,0,0.0425,0.149,0.034,0.21,0.0393,114.975,217222,4
580,0,K6ixx,Happy new years 2022,01tEbE08Hjx96hAfIg8TCQ,0.619,0.714,1,-3.772,0,0.387,0.0175,0.0,0.255,0.351,134.022,155280,5
581,76,Devon Cole,W.I.T.C.H.,5XemvyG79fcKPl5lgbhplq,0.868,0.66,7,-3.834,1,0.0526,0.104,0.0,0.0755,0.963,121.925,132133,4
582,0,mousseur,Happy New (2022) Year,1swow7Ttp74rNaPtZfRxe6,0.668,0.432,4,-12.116,1,0.035,0.836,0.61,0.105,0.324,170.027,148588,4
583,1,The Weeknd,Take My Breath - Single Version,2XfcedFzvvUCHkuM1ycPX3,0.747,0.739,8,-6.008,1,0.0487,0.0106,2.22e-05,0.101,0.523,120.996,220196,4
584,0,Chhotu Ojha,Happy New Year 2022,7p5vKzhof416ceE2K4CqKA,0.412,0.992,8,-0.726,0,0.338,0.0355,0.0,0.239,0.663,72.448,210260,4
585,72,Muscadine Bloodline,Me On You,16IHzMTYzM3VKDJK0syV22,0.72,0.798,11,-5.42,0,0.0359,0.221,0.0,0.181,0.949,97.918,167267,4
586,0,Asheem Mangoli,Happy New Year 2022,5QD5ENdP1kBrUBuxc3WWwV,0.73,0.885,7,-6.413,1,0.049,0.312,2.27e-05,0.055,0.705,119.84,124042,4
587,72,Yeat,Rackz got më (feat. Gunna),0Pq8CSHDXInMK8atOkWSAv,0.788,0.603,5,-6.959,0,0.1,0.00439,0.000232,0.144,0.216,142.943,181440,4
588,0,David Parker,I'm Yearnin' - Remastered 2022,5N935HoQtt7n1xm2tKQgC7,0.709,0.424,9,-12.597,1,0.0354,0.134,0.00264,0.366,0.805,120.49,225500,4
589,71,$uicideboy$,Eulogy,5yshqP8Dvk7JmHeJ5BiLyP,0.796,0.653,1,-3.644,1,0.292,0.0373,0.00564,0.242,0.386,152.051,227505,4
