,popularity,artist_name,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
447,68,Mitchell Tenpenny,Drunk Me,1G4cdOtF36ZCs6i2dZoC87,0.499,0.797,2,-3.77,1,0.0554,0.199,0.0,0.0933,0.408,176.024,211768,4
448,10,Eagles,"Funky New Year - Live at the Millennium Concert, Staples Center, Los Angeles, CA, 12/31/1999; 2018 Remaster",2pX8cDZhgdt8MI8dBs4dkM,0.733,0.825,11,-6.73,0,0.0601,0.111,0.000127,0.986,0.646,91.995,225787,4
449,72,beabadoobee,Tired,6F5mZpEEjhsAW8UEqbIpz1,0.63,0.418,7,-7.111,0,0.0254,0.483,0.15,0.111,0.345,140.037,199515,4
450,20,Ferry Corsten,Safe With Me (Mixed),7b6J1jpO6lyFrwBizOSvnB,0.515,0.861,7,-6.383,1,0.0338,2.77e-05,0.00652,0.0993,0.593,130.027,103387,4
451,69,Juice WRLD,I'm Still,19m3E0nMZobyA93AxMXC32,0.631,0.672,11,-4.583,1,0.0347,0.0811,0.0,0.154,0.282,119.948,192859,4
452,11,fredo disco,18 (4-29-18),6KiZqOmFBACzsSPl1XmFP4,0.83,0.268,9,-6.05,1,0.045,0.827,4.74e-05,0.142,0.216,108.367,220447,4
453,78,Bad Bunny,Otra Noche en Miami,4vCAzANUWDE24URV6wQ4ra,0.514,0.646,1,-8.833,1,0.275,0.197,2.3e-05,0.0958,0.297,88.661,233128,4
454,11,fredo disco,the feelings you wll feel (7-3-18),4c6axGaaoDchM1Ns8LEM7F,0.765,0.372,4,-6.082,1,0.0591,0.738,0.0,0.253,0.589,123.365,177685,4
455,75,Twenty One Pilots,Chlorine,23OXdR7YuUBVWh5hSnYJau,0.609,0.674,10,-7.388,0,0.0548,0.0735,0.06,0.345,0.315,90.009,324467,4
456,16,Tower Of Power,Stop - Live,5Jyf404nekVxCekoHBmL2R,0.56,0.774,2,-7.647,1,0.174,0.268,0.0,0.823,0.565,94.771,274400,4
457,77,Bad Bunny,Amorfoda,68QcquxCS39cQGTsRrJWIR,0.749,0.418,9,-7.925,0,0.0587,0.985,0.000126,0.0832,0.307,147.887,153887,3
458,20,Omnia,For You (Mixed),1b4e0PSHZAyBl81mWVna0w,0.493,0.95,1,-5.175,1,0.146,0.000477,0.00171,0.387,0.575,130.945,117253,4
459,83,Sean Paul,No Lie,48QmG1dfvMuYLxMPt7KSRA,0.742,0.882,7,-2.862,1,0.117,0.0466,0.0,0.206,0.463,102.04,221176,4
460,24,Alan Walker,All Falls Down (feat. Juliander),7EZSzaiRM8RaiFIQbRJ2fQ,0.654,0.656,1,-5.107,1,0.0549,0.297,0.0,0.403,0.654,98.042,197320,4
461,70,Mac Miller,Hurt Feelings,5p7GiBZNL1afJJDUrOA6C8,0.69,0.462,8,-8.054,1,0.13,0.343,0.00218,0.113,0.325,157.655,245640,4
462,19,HammerFall,Dreamland - Remastered 2018,6K1ZpUBUUN4LjVPbyL5z8u,0.447,0.994,6,-4.534,1,0.147,6.74e-06,0.563,0.282,0.151,139.903,341173,4
463,80,Imagine Dragons,Bad Liar,2RSHsoi04658QL5xgQVov3,0.383,0.637,3,-6.993,1,0.0703,0.0722,0.0,0.368,0.0827,177.913,260773,4
464,27,Runrig,Year Of The Flood - Live at Stirling 2018,11QJnmr7i2vRBJSDiYajoq,0.447,0.147,4,-14.739,1,0.0298,0.696,2e-05,0.972,0.194,92.769,302840,4
465,77,Jeremy Zucker,comethru,18uwL0vNUanqZH0ro2QcOP,0.795,0.178,0,-11.991,1,0.0574,0.607,0.0,0.623,0.608,93.982,181613,4
466,17,015B,The First Penguin,5a8YCIlIUMa10gVQXV6keA,0.732,0.623,11,-4.665,0,0.0366,0.459,0.0,0.136,0.524,100.008,245320,4
467,71,King Princess,1950,0CZ8lquoTX2Dkg7Ak2inwA,0.6,0.535,4,-7.043,1,0.107,0.648,4.7e-06,0.162,0.269,71.912,225133,4
468,20,KhoMha,Tierra (Mixed),4gutbvPbzUJThLhKXS99tY,0.59,0.907,6,-6.698,0,0.0775,0.000282,0.96,0.314,0.516,130.003,74267,4
469,71,Mac Miller,Ladders,39NDBdU5Xkm5pCFGa5kZtI,0.802,0.463,8,-8.379,1,0.162,0.236,0.00531,0.105,0.291,103.961,287040,4
470,9,Def Leppard,Let It Go - Remastered 2018,4xojstvg6IDmcqIBmKo3hQ,0.41,0.915,2,-7.205,1,0.0668,0.00444,0.0022,0.342,0.409,138.151,283186,4
471,67,Chris Lane,I Don't Know About You,3yOs8FffuG6hPbzQG9lIqV,0.593,0.81,1,-5.733,1,0.0625,0.602,0.0,0.119,0.712,144.011,207933,4
472,10,fredo disco,green beans (11-11-18),39wJkkpRgTLnXSQaczJjQx,0.598,0.124,2,-18.804,1,0.0545,0.845,0.0,0.111,0.58,163.649,208537,4
473,70,lovelytheband,broken,6XcfKZvJio9Z0fQy11GnNX,0.666,0.728,7,-5.808,1,0.0419,0.00175,4.26e-06,0.0429,0.51,122.996,204878,4
474,16,015B,Sangsu Station Exit 2,3jlIbLd7uPOwwBoQzMSg6l,0.912,0.586,7,-4.148,1,0.0916,0.251,0.000101,0.0788,0.824,129.991,184373,4
475,70,Famous Dex,JAPAN,5PTG6rrL6EPFD9E2QMI2pl,0.733,0.678,6,-7.771,1,0.438,0.121,0.0,0.344,0.841,175.985,142000,4
476,19,Simon Lee & Alvin,Why I Came Here (Mixed),4l7xTBhT0n3TGrJDkbxCbN,0.477,0.926,3,-6.774,0,0.0413,7.88e-06,0.434,0.347,0.334,129.964,88813,4
477,69,A Boogie Wit da Hoodie,Demons and Angels (feat. Juice WRLD),3L19besdNQzd342qL78xqm,0.81,0.55,2,-7.46,0,0.17,0.0114,5.69e-06,0.107,0.183,76.503,214593,4
478,19,Omnia,CYBERPUNK (Mixed),1usDiBnZiUK3gYDidU7ZLq,0.413,0.938,10,-5.146,0,0.0983,0.000208,0.0,0.426,0.462,128.021,45040,4
479,73,Conan Gray,Lookalike,4K3gM7kzX4POAfrs71HomN,0.434,0.302,10,-10.117,1,0.0378,0.766,7.63e-06,0.149,0.173,121.645,220867,4
480,19,Super8 & Tab,True Love (Mixed),624jOqdHSnHmaWimi28cU7,0.416,0.943,6,-4.594,1,0.0665,0.000316,0.000217,0.504,0.451,130.961,59120,4
481,70,I DONT KNOW HOW BUT THEY FOUND ME,Choke,37mfTcSlX60JtAvAETytGs,0.516,0.85,4,-3.909,0,0.0706,0.00139,0.0,0.296,0.583,120.324,195717,4
482,20,KhoMha,White Swan (Mixed),6HJHZJhiUnS868kt281ZIX,0.483,0.948,9,-5.84,0,0.04,0.000278,0.472,0.18,0.742,130.006,66439,4
483,68,RL Grime,UCLA,3OaunNUlXXs5e2PXtNAzzG,0.536,0.879,1,-3.019,1,0.0621,0.0742,0.0,0.0847,0.334,140.137,192000,4
484,18,Above & Beyond,Always (Mixed) - Above & Beyond Club Mix,4RFMIvUuRH54gYLlrJUYIk,0.458,0.911,7,-5.922,1,0.0344,0.0114,0.815,0.204,0.392,129.98,59080,4
485,73,Alessia Cara,Out Of Love,4WzhjxvLP95y7AMDy0Atwb,0.481,0.267,7,-9.249,1,0.0339,0.8,0.0,0.249,0.137,117.64,227693,3
486,19,Armin van Buuren,The Last Dancer (Mixed),25XNYxA5r2Oq48coy0LvGP,0.589,0.925,3,-5.599,0,0.0427,5.04e-06,0.143,0.228,0.801,129.985,44347,4
487,69,Mac Miller,Jet Fuel,2JmFRXaJrkAUD2cs6U20KG,0.791,0.557,7,-9.622,0,0.0698,0.54,0.0,0.103,0.284,119.973,345213,4
488,15,Tower Of Power,"You're So Wonderful, So Marvelous - Live",2tulGR8NxwJRW0ljzfy8ge,0.502,0.823,9,-6.392,1,0.0507,0.522,0.0,0.596,0.854,126.527,186827,4
489,70,Curren$y,The Count (feat. Wiz Khalifa),171PWhxgdrIOgcAiBPO3Gr,0.385,0.757,0,-5.96,1,0.167,0.709,0.0,0.235,0.469,82.673,194595,4
490,10,fredo disco,"peace, love, and los burritos (1-3-18)",0jWB2jSum7AOKRiKlAGg7M,0.517,0.36,9,-9.202,1,0.0904,0.889,0.0,0.326,0.0593,82.94,213708,4
491,68,Kali Uchis,Just A Stranger (feat. Steve Lacy),1HA2V2EfAgJUBVOju4YfiB,0.745,0.672,9,-5.738,1,0.0346,0.127,0.0,0.103,0.641,108.031,177697,4
492,10,fredo disco,the way i used to (8-29-18),31h65tw2SRcfOTSGAeBnoP,0.53,0.322,4,-7.142,1,0.0306,0.647,4.79e-06,0.47,0.447,94.771,188546,4
493,75,BLACKPINK,DDU-DU DDU-DU,4lQsB3ERTWSNaAN1IkuNRl,0.668,0.828,4,-5.034,0,0.0739,0.036,0.0,0.0932,0.393,140.042,211350,4
494,19,Denis Kenzo,Sweet Lie (Mixed),6iFdGOE8iixdQbtw0neWRn,0.527,0.907,1,-5.937,0,0.118,0.0344,0.0,0.816,0.658,131.968,65600,4
495,77,Two Feet,I Feel Like I'm Drowning,3aauaXWRgwCMoykMbI0Jq1,0.717,0.577,8,-5.436,1,0.0491,0.708,0.00428,0.0899,0.235,104.927,185520,3
496,18,HALIENE,Dream In Color (Mixed) - Ruben de Ronde Remix,7E7TZBF3pAKTfeG048i0Dj,0.53,0.939,8,-5.602,0,0.0935,0.011,0.000704,0.262,0.773,128.008,74987,4
497,72,SadBoyProlific,Dead and Cold,33LizV83s7z1gwtmLiKlmv,0.622,0.467,2,-9.889,0,0.568,0.872,2.15e-06,0.0931,0.716,87.967,89625,5
498,19,MaRLo,Here We Are (Mixed),6hM9dXQN02GCVDUyzpF6Xv,0.67,0.844,1,-6.591,1,0.0635,0.0184,0.0207,0.476,0.575,130.015,73427,4
499,73,Tyga,Taste (feat. Offset),5IaHrVsrferBYDm0bDyABy,0.884,0.559,0,-7.442,1,0.12,0.0236,0.0,0.101,0.342,97.994,232959,4
500,18,Ferry Corsten,A Slice Of Heaven (Mixed),7iJDjSqmqWwzQiu3haqSJT,0.509,0.993,7,-6.379,1,0.0644,0.000529,0.649,0.409,0.439,134.415,128293,4
501,67,Mt. Joy,Silver Lining,0i5QVxsK3IvEDbUjTA64Li,0.541,0.616,0,-6.53,1,0.028,0.00114,1.09e-06,0.151,0.203,144.218,198600,4
502,19,Mark Sixma,Sinfonia (Mixed),5QgWYUWuhBJgocf6dQeu56,0.595,0.898,11,-5.409,1,0.0934,5.19e-06,0.317,0.327,0.286,130.008,44280,4
503,71,Travis Scott,SKELETONS,6NMtzpDQBTOfJwMzgMX0zl,0.46,0.686,0,-5.948,0,0.0367,0.00146,0.0,0.375,0.252,148.054,145588,4
504,18,Ilan Bluestone,Will We Remain (Mixed),7qAtyPlPVvKfBxTm7hhv5Z,0.653,0.939,6,-7.228,0,0.0641,7.74e-05,0.00875,0.173,0.419,130.03,60173,4
505,71,Manchester Orchestra,The Gold - Phoebe Bridgers Version,7qcXUzPwoxSBFxjTbNrV0B,0.299,0.399,10,-12.176,1,0.0376,0.816,0.00117,0.147,0.302,158.253,233227,3
506,18,Andrew Bayer,Immortal Lover (Mixed) - In My Next Life Mix,5FFXc6uwGOCJlezCudGzMx,0.636,0.841,1,-6.896,1,0.0591,0.0133,0.000313,0.378,0.892,128.012,45040,4
507,68,Ski Mask The Slump God,Foot Fungus,3EikYy40GMSp8l5mDV6IQo,0.881,0.623,1,-9.662,1,0.119,0.257,1.5e-06,0.0964,0.745,88.953,129547,4
508,14,Tower Of Power,Soul Vaccination - Live,5OCJxOD1IArW2IRejsh5NQ,0.515,0.908,0,-5.716,1,0.103,0.204,0.000101,0.958,0.688,112.312,304093,4
509,67,YoungBoy Never Broke Again,Slime Belief,2qGfZAgDe1pV2y5xJAhi6R,0.748,0.578,9,-5.72,1,0.194,0.257,0.0,0.13,0.166,140.016,192606,4
510,16,015B,From June to January,305sLxR7p1P2xJkgsd17hJ,0.475,0.392,8,-7.042,1,0.0367,0.79,0.0,0.13,0.28,145.442,239867,4
511,74,Jeremy Zucker,all the kids are depressed,75ls0gurX68lUmMjE7QcsE,0.773,0.437,9,-8.281,1,0.0963,0.836,2.42e-05,0.544,0.707,103.861,169973,4
512,14,Smallworld Smallband,Anusa BonnPhum - 5 Years Bonnphum (Theme Song 2018),16tuUhWvlbBVebyrr1xIlb,0.792,0.569,6,-7.129,0,0.086,0.404,0.00128,0.316,0.606,96.019,275910,4
513,67,Maroon 5,What Lovers Do (feat. SZA),2j5hsQvApottzvTn4pFJWF,0.799,0.597,5,-5.131,0,0.0611,0.0788,5.66e-06,0.1,0.419,110.001,199849,4
514,18,Super8 & Tab,Blockchain (Mixed),1fe26ESBdOS2YHPfHu2bB6,0.507,0.909,10,-4.666,0,0.404,0.0103,0.000752,0.368,0.574,131.048,43760,4
515,79,Ellie Goulding,Love Me Like You Do,0Cy7wt6IlRfBPHXXjmZbcP,0.489,0.597,5,-6.633,0,0.0292,0.27,0.0,0.105,0.324,95.012,253520,4
516,18,Above & Beyond,Happiness Amplified (Mixed) - Above & Beyond Club Mix,1LhVqpkwZl9kr2hhNDAxoW,0.539,0.844,1,-5.776,1,0.0706,0.00045,0.000784,0.387,0.646,128.076,89987,4
517,69,The Alchemist,E. Coli (feat. Earl Sweatshirt),3GXSywNvYLAVUCtjMHkKDh,0.322,0.555,11,-8.726,0,0.129,0.208,0.00437,0.325,0.397,96.019,132147,3
518,18,Cosmic Gate,Awaken (Mixed),2an53VLBBDeszC9YDXWsSt,0.612,0.484,8,-6.144,0,0.0449,0.00427,0.0,0.486,0.512,127.992,45000,4
519,73,Crafting Audio,Cabin Noise Focus,3kxUcpFquT4ZdvJC1Nyu5q,0.107,0.236,11,-26.609,0,0.0579,0.937,0.0138,0.111,0.00228,80.628,162407,4
520,18,HammerFall,Back to Back - Remastered 2018,0lkNfM1jAPu7BrC2hCDwvc,0.501,0.992,6,-4.997,1,0.113,9.13e-06,0.239,0.11,0.0801,123.928,218559,4
521,73,Novo Amor,State Lines,7CoMBpPTwQi2wPT0U0Nr9b,0.509,0.31,9,-10.623,1,0.0313,0.959,0.229,0.0963,0.151,137.474,208653,3
522,14,Tower Of Power,On the Serious Side - Live,1R55slxUkkNlLiZSrnW4GH,0.562,0.801,0,-7.768,1,0.143,0.314,0.0014,0.552,0.72,118.928,257480,4
523,66,Tyler Childers,Charleston Girl (Live),3R6yNicsZrWF8ybl02imcB,0.374,0.585,8,-9.436,1,0.054,0.748,0.0,0.821,0.654,176.859,179720,4
524,10,fredo disco,tomorrow (10-16-18),5yEeCItAyL147KZIdh8L3B,0.526,0.0864,11,-20.398,1,0.0838,0.842,3.48e-06,0.0849,0.644,123.341,208800,4
525,66,Young Dolph,Major (feat. Key Glock),3Yt2ph8Ko0JBANpdawzSF2,0.907,0.651,6,-5.661,0,0.312,0.0111,0.000433,0.108,0.637,147.026,195547,4
526,10,fredo disco,somboody else (10-6-18),051gp8TC4mnkHuk17dvfmB,0.718,0.172,2,-18.401,1,0.0661,0.854,0.0,0.138,0.71,145.017,241655,4
527,72,Drake,Finesse,2WP8G2pdddDmnh1xbfKBOI,0.807,0.319,0,-8.152,0,0.0581,0.133,0.000338,0.101,0.299,94.992,182080,4
528,10,fredo disco,tortoise (11-17-18),5kYg3zGhBTwENV8STw6NaQ,0.909,0.0131,9,-30.358,0,0.0599,0.745,1.15e-05,0.0985,0.732,115.213,135652,4
529,71,Simple Plan,I'm Just a Kid,6otiaV2fagE3s8IvP6WkwG,0.527,0.834,1,-5.531,1,0.0447,0.00107,0.000102,0.0993,0.422,110.065,198333,4
530,10,fredo disco,father jeans (4-5-18),54juJJ8xq4KVSIWN3RwUYH,0.544,0.41,9,-6.481,1,0.0381,0.815,0.00437,0.118,0.409,136.978,270367,4
531,78,Marshmello,FRIENDS,08bNPGLD8AhKpnnERrAc6G,0.626,0.88,9,-2.384,0,0.0504,0.205,0.0,0.128,0.534,95.079,202621,4
532,25,Da Tweekaz,Essence Of Eternity (Reverze Anthem 2018),337998gfpEBGKh4tSlmeA4,0.432,0.931,11,-3.903,0,0.0828,0.00896,0.00773,0.261,0.164,150.197,351881,4
533,72,The Chainsmokers,This Feeling,4NBTZtAt1F13VvlSKe6KTl,0.575,0.571,1,-7.906,1,0.0439,0.0558,0.0,0.0912,0.449,105.049,197947,4
534,6,Matthew Rix,2014 Was a Terrible Year,33p3Mx2maJeDTMXhRX4y4C,0.732,0.324,7,-12.618,1,0.593,0.857,0.0,0.282,0.823,113.743,68615,4
535,70,Rich The Kid,Plug Walk,1ZAyjvIk9YiD76yYy0TEG6,0.876,0.519,11,-6.531,1,0.143,0.202,0.0,0.108,0.158,94.981,175230,4
536,18,Armin van Buuren,Wild Wild Son (Mixed) - Club Mix,2d8lGQJK5H3S4kWcLMADj0,0.348,0.875,5,-5.649,0,0.162,2.46e-06,0.0,0.287,0.35,130.816,80600,4
537,70,Migos,Narcos,0wbnC9AUenxp613TYaJsGK,0.936,0.585,0,-6.914,1,0.125,0.0142,0.0,0.132,0.242,124.991,255379,4
538,13,Tower Of Power,Squib Cakes - Live,1ApXOmGJXHcii00KevzJp1,0.519,0.897,10,-8.048,1,0.113,0.128,0.745,0.978,0.649,122.621,384253,4
539,65,Cody Jinks,Must Be The Whiskey,6VChAU4QENeLwf3OaHBJxC,0.546,0.786,3,-5.06,0,0.0401,0.0915,8.67e-05,0.168,0.679,126.003,205333,4
540,18,Ben Gold,Stay (Mixed),5f75mW2lwVFVouhNnx4tHf,0.431,0.938,8,-5.706,1,0.16,7.61e-05,5.31e-05,0.432,0.213,132.023,72720,4
541,69,Panic! At The Disco,"Hey Look Ma, I Made It",22oEJW6r2rMb9z4IntfyEa,0.577,0.833,5,-3.337,1,0.0695,0.0137,0.0,0.121,0.58,107.936,169667,4
542,23,CNCO,Reggaetón Lento (Remix),05x21T1AAHaZi6HYvDJyf5,0.623,0.909,4,-3.079,0,0.0758,0.158,0.0,0.0972,0.651,93.984,188787,4
543,68,J. Cole,KOD,7yotKA30dwTKNEGomV9ZsI,0.823,0.783,0,-6.274,1,0.154,0.21,0.0,0.113,0.199,141.882,191437,4
544,17,ARTY,Tim (Mixed),4C8CXOFP1tbYN4p27MNKIP,0.491,0.982,4,-4.762,0,0.0535,0.000306,0.949,0.362,0.527,129.98,59080,4
545,71,Summer Walker,Session 32,2ktg2oZDyFAX3iY1QNkXl5,0.574,0.123,1,-13.959,1,0.196,0.894,0.00111,0.118,0.117,115.431,98027,3
546,17,Estiva,Bloom (Mixed),4A0OwQi589Hhy8HE0Oe5mc,0.414,0.994,1,-5.202,1,0.0735,8.46e-06,0.868,0.379,0.357,130.194,58840,4
547,70,Post Malone,Rich & Sad,2VdT56BGpdqNHUgOe1j5vc,0.599,0.571,2,-4.998,1,0.0665,0.198,0.0,0.0969,0.285,151.974,206453,4
548,14,Tower Of Power,Just When We Start Makin' It - Live,2pVfyYGXHtFI61N4wdgBrm,0.333,0.625,2,-6.444,0,0.0416,0.477,4.98e-05,0.696,0.537,125.575,444027,3
549,71,Eminem,Killshot,1jo3TwNGCXfNdB5uba3ZVv,0.893,0.651,0,-8.647,0,0.367,0.0995,0.0,0.371,0.6,105.835,253580,4
550,20,HammerFall,At the End of the Rainbow - Remastered 2018,4dMcmS1uMFnQ58A27s9ymo,0.467,0.922,6,-4.799,1,0.0417,0.000102,0.00893,0.194,0.563,91.985,245796,4
551,70,Joji,WANTED U,0Y9D1Bc4fAkeZnVsGKdij6,0.305,0.715,7,-7.54,1,0.0554,0.105,0.0495,0.0906,0.29,82.977,251015,4
552,9,fredo disco,bawo (3-19-18),3QahZWMOhsljl7Bftt1R5t,0.723,0.275,2,-9.889,1,0.185,0.751,0.0,0.111,0.635,133.018,209040,4
553,71,Alec Benjamin,If I Killed Someone For You,0WHi11uzahqpEtPGYCW6oQ,0.514,0.605,7,-5.363,1,0.0337,0.774,2.91e-06,0.121,0.409,120.894,185123,4
554,7,Mila J,Happy New Year,3Z1pHQXwojFHLEoYAzO8TB,0.568,0.291,1,-5.989,1,0.0525,0.569,0.0,0.124,0.326,131.766,101818,4
555,69,Russ,Missin You Crazy,4ve2uzqdwnHr20G5YgMMqr,0.716,0.729,5,-6.313,1,0.117,0.0991,0.0,0.0842,0.276,131.975,226693,4
556,69,Kacey Musgraves,Rainbow,79qxwHypONUt3AFq0WPpT9,0.581,0.197,3,-7.697,1,0.0329,0.88,0.0,0.107,0.349,130.367,214293,4
557,13,Tower Of Power,Don't Change Horses - Live,0FXV5znBTDslqTSELbYra6,0.37,0.781,7,-6.618,1,0.112,0.431,0.0,0.953,0.585,95.0,388933,4
558,71,Joji,CAN'T GET OVER YOU (feat. Clams Casino),39oeKRgsLeynDIbWuXyA47,0.9,0.316,9,-8.797,1,0.332,0.684,0.0771,0.0853,0.844,129.914,107077,4
559,17,Purple Haze,Bergen (Mixed),2Wpa4bCsmJWlLoTmeYH7JG,0.491,0.875,0,-5.264,0,0.272,0.00054,0.0,0.415,0.789,128.089,37467,4
560,69,The Marías,Cariño,55DyBUkjebkcYhDGfEXitR,0.647,0.385,0,-13.717,0,0.0295,0.402,0.0569,0.117,0.66,113.982,258714,4
561,17,Craig Connelly,This Life (Mixed),6a8h9MaC7VZlJGGHO4DEHq,0.445,0.99,1,-6.38,1,0.0744,6.7e-06,0.931,0.152,0.854,138.395,83268,4
562,71,Nicki Minaj,Chun-Li,1e4rwBPVI32vZtTJu7mJ4J,0.686,0.73,6,-5.077,0,0.374,0.278,4.76e-05,0.106,0.474,128.943,191600,5
563,17,Fatum,Violet (Mixed),6i9dfP7TLazWR7gDqbxa8w,0.42,0.838,6,-5.347,0,0.428,2.31e-06,0.0314,0.322,0.592,129.95,44307,4
564,71,6ix9ine,FEFE,1M6SuEJZJkZf2S419vIPkB,0.931,0.387,1,-9.127,1,0.412,0.088,0.0,0.136,0.375,125.978,179405,4
565,17,Gareth Emery,Call To Arms (Mixed) - Cosmic Gate Remix,3LH7p2aG0I4rh2gE92jY2N,0.471,0.977,7,-6.546,1,0.0461,8.51e-05,0.408,0.108,0.494,132.037,101813,4
566,74,Masego,Tadow,51rPRW8NjxZoWPPjnRGzHw,0.704,0.487,9,-6.407,0,0.0604,0.669,8.64e-05,0.111,0.313,121.726,301893,4
567,18,Alex M.O.R.P.H.,Running For Peace (Mixed),57tSzJj0AFUJkwmIQS5lOz,0.513,0.913,0,-6.402,1,0.453,3.9e-06,0.959,0.553,0.227,137.073,70233,4
568,74,The Weeknd,Try Me,4ppTAJUbNXELZcoUaL90wo,0.456,0.679,8,-5.778,0,0.064,0.596,0.000573,0.129,0.107,92.026,221107,4
569,19,A.r.d.i.,Army Of Angels (Mixed),0XTfDOPt8hSsoaLx3Czt41,0.399,0.996,1,-7.592,1,0.072,7.05e-06,0.927,0.346,0.57,137.976,55653,4
570,69,Mac Miller,2009,6dFn6my1sHK2bcf23GlHwM,0.533,0.496,6,-9.363,0,0.517,0.77,0.000164,0.0969,0.173,155.158,347987,4
571,17,Markus Schulz,We Are The Light (Mixed),25kZQNyEzdPxmOCzbtBauh,0.571,0.838,0,-5.655,0,0.128,0.00728,2.7e-05,0.495,0.539,132.035,115800,4
572,70,Sofia Mills,Coffee Breath,28TkNtKHx6UnOZuoyv3Jzv,0.866,0.211,11,-12.676,0,0.0404,0.974,0.0,0.0987,0.198,101.295,163902,4
573,20,Splinta,Shock Therapy (Mixed) - Rising Altitude Mix,0H3VVK7Zs55yvSWQBgqBle,0.621,0.966,10,-6.238,0,0.0728,0.0145,0.862,0.133,0.432,140.074,150853,4
574,68,Cardi B,Be Careful,2Yl4OmDby9iitgNWZPwxkd,0.82,0.568,6,-8.23,0,0.411,0.0256,0.0,0.0952,0.535,152.279,210787,4
575,21,Zara Larsson,Ruin My Life,5sUZcgoA6qwxx5r2fZOLVq,0.665,0.637,11,-7.034,1,0.0568,0.508,0.0,0.148,0.587,124.997,189853,4
576,69,Post Malone,Ball For Me (feat. Nicki Minaj),6IaieqiCVvsNvEt6Y7yOFa,0.797,0.55,9,-4.166,1,0.24,0.513,0.0,0.0786,0.543,134.206,206267,4
577,20,Sigala,Came Here for Love,4oryV9jHgOfzZE9r3kp7ta,0.696,0.813,6,-5.298,1,0.0454,0.0278,0.0,0.127,0.719,124.999,202813,4
578,67,Queen Naija,Medicine,4lFfMRH0YH4pW5gczTDbNC,0.741,0.37,8,-8.437,0,0.324,0.24,0.0,0.118,0.13,116.06,219136,4
579,19,CNCO,Hey DJ,365xf2nDUKyayd2cVfIrCx,0.798,0.809,5,-6.152,1,0.0839,0.0317,0.0,0.214,0.471,90.006,206920,4
580,67,Luke Combs,"Houston, We Got a Problem",6guWjUuNYziyNXgjFo1IpF,0.521,0.762,9,-5.059,1,0.0362,0.0961,6.15e-06,0.395,0.486,143.866,191987,4
581,9,Octobre,Next Year in Asia - Remasterisé en 2018,6uXMLAfXacTOJSBDKmYdzs,0.48,0.774,9,-6.992,1,0.0544,0.0528,0.645,0.0702,0.392,137.832,324240,4
582,74,Eminem,Venom - Music From The Motion Picture,2SL6oP2YAEQbqsrkOzRGO4,0.749,0.794,0,-5.063,1,0.064,0.0193,0.0,0.543,0.46,135.959,269554,4
583,11,Randy Newman,"Real Rain - From ""Pleasantville""",5Kc7CiRxvgAbL8SbElv9Gt,0.14,0.0783,7,-23.93,1,0.0391,0.982,0.936,0.137,0.0391,86.216,275227,4
584,67,Lil Wayne,Uproar,3wScL5W8H40zzCKN0atfBk,0.743,0.87,1,-2.188,1,0.212,0.0595,0.0,0.299,0.884,99.079,194184,4
585,26,Runrig,The Years We Shared - Live at Stirling 2018,5rftr8NYA1c8AvTOE2zMLX,0.534,0.671,8,-9.712,1,0.031,0.0061,0.0174,0.538,0.466,123.986,302053,4
586,67,$uicideboy$,Coma,73hmZZ7HyLgUQj2DaybfBb,0.689,0.781,8,-4.97,1,0.052,0.0178,0.00226,0.618,0.562,119.939,137772,4
587,9,fredo disco,catfish remix - Remix,3FAnoEI7pxJoQRnzBszB5A,0.778,0.74,7,-6.257,1,0.0335,0.204,1.52e-05,0.101,0.82,117.943,194273,4
588,70,Mac Miller,What's the Use?,2dgrYdgguVZKeCsrVb9XEs,0.759,0.492,1,-10.338,0,0.12,0.736,0.00989,0.107,0.561,104.974,288640,4
589,9,fredo disco,netflix vs. hulu (1-18-18),3GdwYzHXfwWnvTBXFY4WHI,0.645,0.186,9,-9.489,1,0.257,0.905,0.000166,0.23,0.223,84.055,217000,4
590,71,XXXTENTACION,whoa (mind in awe),7pdF27mSDuPWhppnHAmWHa,0.735,0.525,6,-2.939,0,0.0441,0.653,0.918,0.101,0.369,160.147,157777,4
591,12,Tower Of Power,Do You Like That? - Live,36wzHq2HM6sSdWN2uHuyEQ,0.562,0.936,7,-6.257,1,0.168,0.185,1.17e-06,0.671,0.588,116.1,216373,4
592,76,Kodaline,Brother,65gLJGey4u4KFFqoC5fzFJ,0.519,0.625,10,-5.909,1,0.0482,0.349,0.0,0.121,0.21,120.103,203187,4
593,12,Tower Of Power,Drop It in the Slot - Live,1xGtPhG4I23Hp6WqhgRk6t,0.679,0.837,0,-6.603,0,0.111,0.276,1.45e-05,0.712,0.862,120.976,192960,4
594,79,Lady Gaga,Always Remember Us This Way,2rbDhOo9Fh61Bbu23T2qCk,0.553,0.502,0,-5.972,1,0.0409,0.299,0.0,0.764,0.296,129.976,210200,4
595,13,Tower Of Power,Can't You See (You Doin' Me Wrong)? - Live,4gdu9uPvLWkYuL1SvN03HG,0.485,0.872,8,-6.692,1,0.115,0.107,0.000321,0.706,0.886,111.13,234960,4
596,67,Kacey Musgraves,Butterflies,30VHURM5NOfoZmqp2iKawS,0.689,0.614,4,-6.137,0,0.0306,0.252,1.95e-05,0.178,0.411,141.97,219053,4
